search,heuristic,task,expandedNodes,searchTime
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task19.pddl,354,2.0
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task20.pddl,3205,1.9e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task21.pddl,439,2.7
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task22.pddl,194,1.3
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task23.pddl,315,2.0
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task24.pddl,584,3.8
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task25.pddl,24186,2e+02
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task26.pddl,331,2.3
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task27.pddl,677,7.0
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task28.pddl,1175,1.1e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task29.pddl,821,9.1
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task30.pddl,704,8.1
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task31.pddl,14127,2e+02
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task32.pddl,3521,4.6e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task33.pddl,2580,3.7e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task34.pddl,29514,4.2e+02
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task35.pddl,4651,1e+02
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task01.pddl,15,0.062
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task02.pddl,26,0.35
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task03.pddl,1091,2.9e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task04.pddl,4563,1.7e+02
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task05.pddl,12346,7.9e+02
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task06.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task07.pddl,11536,2.9e+02
