search,heuristic,task,expandedNodes,searchTime
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task11.pddl,62,0.023
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task12.pddl,266,0.083
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task13.pddl,162,0.1
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task14.pddl,48,0.026
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task15.pddl,79,0.033
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task16.pddl,354,0.17
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task17.pddl,184,0.091
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task18.pddl,104,0.058
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task19.pddl,486,0.28
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task20.pddl,181,0.12
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task21.pddl,2707,1.4
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task22.pddl,551,0.42
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task23.pddl,2621,1.6
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task24.pddl,103,0.084
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task25.pddl,2697,1.7
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task26.pddl,706,0.57
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task27.pddl,604,0.61
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task28.pddl,862,0.82
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task29.pddl,527,0.6
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task30.pddl,378,0.45
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task31.pddl,10031,1.1e+01
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task32.pddl,8390,9.4
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task33.pddl,4015,4.8
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task34.pddl,8859,1.1e+01
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/blocks/task35.pddl,4925,7.2
greedy_best_first_search,EuclideanLandmarkUnequalAxisHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/depot/task01.pddl,204,0.11
